Product_Name,Brand,Price,Rating
G.SKILL Ripjaws V Series 256GB (8 x 32GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model F4-2666C18Q2-256GVK,G.SKILL,"79,794",No rating
G.SKILL TridentZ Series 64GB (8 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel X299 Desktop Memory Model F4-3600C16Q2-64GTZSW,G.SKILL,"43,368",5
G.SKILL Ripjaws V Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3333 (PC4 26600) Desktop Memory Model F4-3333C16D-32GVR,G.SKILL,"15,560",5
Crucial 32GB Single DDR4 2666 MT/s CL19 DIMM 288-Pin Memory - CT32G4DFD8266,Crucial,"12,505",No rating
G.SKILL TridentZ Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel Z170 / Z270 / Z370 / X299 Memory (Desktop Memory) Model F4-3600C17D-16GTZKW,G.SKILL,"8,673",3
Team T-FORCE DARK Z 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model TDZRD432G3600HC18JDC01,Team Group,"11,481",No rating
Team T-FORCE DARK Z 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model TDZGD416G3600HC18JDC01,Team Group,"6,042",No rating
G.SKILL TridentZ Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 4133 (PC4 33000) Intel Z270 / Z370 / X299 Memory (Desktop Memory) Model F4-4133C19D-16GTZSWC,G.SKILL,"12,445",5
G.SKILL TridentZ RGB Series 64GB (8 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel X299 Desktop Memory Model F4-3600C16Q2-64GTZR,G.SKILL,"50,230",5
Team T-FORCE DARK Z 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model TDZGD432G3600HC18JDC01,Team Group,"11,481",No rating
G.SKILL TridentZ Series 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3466 (PC4 27700) Intel Z370 Platform Desktop Memory Model F4-3466C16Q-32GTZ,G.SKILL,"13,974",5
CORSAIR Vengeance LPX 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model CMK64GX4M4C3200C16,Corsair,"22,627",No rating
Team T-FORCE DARK Za 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory (FOR AMD) Model TDZAD416G3200HC16CDC01,Team Group,"5,699",No rating
G.SKILL TridentZ Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Intel Z370 Platform Desktop Memory Model F4-3000C15D-32GTZ,G.SKILL,"12,387",4
CORSAIR Vengeance LPX 256GB (8 x 32GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model CMK256GX4M8D3000C16,Corsair,"94,279",No rating
Crucial Ballistix Sport AT 3000 MHz DDR4 DRAM Desktop Gaming Memory Kit 64GB (16GBx4) CL17 BLS4K16G4D30CEST,Ballistix,"23,305",No rating
CORSAIR Vengeance RGB Pro 256GB (8 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model CMW256GX4M8E3200C16W,Corsair,"98,050",No rating
G.SKILL TridentZ RGB Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 4600 (PC4 36800) Desktop Memory Model F4-4600C18D-16GTZR,G.SKILL,"26,606",No rating
G.SKILL TridentZ RGB Series 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model F4-2666C18Q-32GTZR,G.SKILL,"13,875",No rating
CORSAIR Vengeance RGB Pro 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3466 (PC4 27700) Desktop Memory Model CMW32GX4M2C3466C16,Corsair,"16,593",No rating
G.SKILL Trident Z Royal Series 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C16Q2-128GTRG,G.SKILL,"58,667",5
CORSAIR Vengeance LPX 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model CMK32GX4M4Z3200C16,Corsair,"12,294",No rating
G.SKILL Sniper Series 8GB (2 x 4GB) 240-Pin DDR3 SDRAM DDR3L 1600 (PC3L 12800) Low Voltage Desktop Memory Model F3-12800CL9D-8GBSR1,G.SKILL,"3,469",5
CORSAIR Vengeance LPX 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model CMK64GX4M4D3000C16,Corsair,"20,214",No rating
CORSAIR Vengeance LPX 256GB (8 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model CMK256GX4M8E3200C16,Corsair,"93,285",No rating
G.SKILL Trident Z Royal Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C18D-32GTRG,G.SKILL,"15,084",No rating
G.SKILL Trident Z Royal Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 4800 Desktop Memory Model F4-4800C18D-16GTRS,G.SKILL,"30,038",3
G.SKILL Trident Z Royal Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C18Q-64GTRS,G.SKILL,"30,169",No rating
G.SKILL Trident Z Royal Series 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C14Q-32GTRGB,G.SKILL,"38,900",No rating
CORSAIR Vengeance RGB Pro 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model CMW64GX4M2D3000C16,Corsair,"24,135",No rating
G.SKILL TridentX Series 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 2800 (PC4 22400) Intel X99 Platform Extreme Performance Memory Model F4-2800C15Q-32GTXG,G.SKILL,"11,556",4
HP V6 8GB 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model 7EH67AA#ABC (BLACK),HP,"3,647",No rating
G.SKILL Ripjaws X Series 8GB (2 x 4GB) 240-Pin DDR3 SDRAM DDR3 1866 (PC3 14900) Desktop Memory Model F3-14900CL8D-8GBXM,G.SKILL,"5,235",5
GeIL EVO SPEAR Phantom Gaming Edition (AMD) 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model GASF432GB3000C16ADC,GeIL,"9,963",No rating
CORSAIR Vengeance LPX 32GB 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Desktop Memory Model CMK32GX4M1A2400C16,Corsair,"10,936",No rating
G.SKILL TridentZ RGB Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 4133 (PC4 33000) Desktop Memory Model F4-4133C17D-16GTZR,G.SKILL,"21,278",4
Crucial 8GB (2 x 4GB) 240-Pin DDR3 SDRAM DDR3L 1866 (PC3L 14900) Desktop Memory Model CT2K51264BD186DJ,Crucial,"3,394",5
G.SKILL 1GB 240-Pin DDR2 SDRAM DDR2 800 (PC2 6400) Desktop Memory Model F2-6400CL5S-1GBNQ,G.SKILL,"1,500",5
G.SKILL Trident Z Royal Series 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C16Q2-128GTRS,G.SKILL,"56,264",No rating
CORSAIR Vengeance LPX 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) AMD X399 Compatible Desktop Memory Model CMK128GX4M8A2666C16,Corsair,"42,237",No rating
G.SKILL Ripjaws V Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3400 (PC4 27200) Desktop Memory Model F4-3400C16Q-64GVR,G.SKILL,"37,012",No rating
G.SKILL TridentZ Series 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel Z370 Platform Desktop Memory Model F4-3200C15Q-32GTZ,G.SKILL,"16,719",No rating
G.SKILL 4GB (4 x 1GB) 240-Pin DDR2 SDRAM DDR2 800 (PC2 6400) Quad Channel Kit Desktop Memory Model F2-6400CL5Q-4GBNQ,G.SKILL,"4,525",5
G.SKILL TridentZ RGB Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3733 (PC4 29800) Intel Z370 Desktop Memory Model F4-3733C17D-32GTZR,G.SKILL,"22,038",3
CORSAIR Dominator Platinum RGB 32GB (2 x 16GB) DDR4 3000 (PC4 24000) Desktop Memory Model CMT32GX4M2C3000C15,Corsair,"13,577",No rating
G.SKILL Trident Z Royal Series 256GB (8 x 32GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model F4-2666C18Q2-256GTRS,G.SKILL,"91,193",No rating
G.SKILL Trident Z Royal Series 256GB (8 x 32GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model F4-2666C18Q2-256GTRG,G.SKILL,"94,993",No rating
G.SKILL TridentZ Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 2800 (PC4 22400) Intel Z370 Platform Desktop Memory Model F4-2800C14D-32GTZ,G.SKILL,"12,445",5
G.SKILL TridentZ Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3733 (PC4 29800) Intel Z370 Desktop Memory Model F4-3733C17Q-64GTZKK,G.SKILL,"40,733",5
Crucial 32GB (2 x 16GB) 240-Pin DDR3 SDRAM DDR3L 1600 (PC3L 12800) Desktop Memory CT2K204864BD160B,Crucial,"18,001",1
G.SKILL TridentZ Series 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 4133 (PC4 33000) Intel Z370 / X299 Desktop Memory Model F4-4133C19Q-32GTZSWF,G.SKILL,"33,437",5
G.SKILL TridentZ Series 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 3466 (PC4 27700) Intel X299 Platform Desktop Memory Model F4-3466C16Q2128GTZKK,G.SKILL,"52,436",5
G.SKILL Ripjaws V Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 2800 (PC4 22400) Desktop Memory Model F4-2800C17D-16GVR,G.SKILL,"5,319",5
G.SKILL Trident Z Royal Series 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory - Collector Edition Model F4-3600C16Q-32GTRSU,G.SKILL,"32,055",No rating
Team T-FORCE DARK Z 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model TDZRD416G3600HC18JDC01,Team Group,"6,042",No rating
G.SKILL TridentZ RGB Series 64GB (8 x 8GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Intel X299 Desktop Memory Model F4-4000C18Q2-64GTZR,G.SKILL,"60,076",5
G.SKILL TridentZ RGB Series 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C15Q2-128GTZR,G.SKILL,"71,358",5
G.SKILL TridentZ Series 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel X99 Platform Memory (Desktop Memory) Model F4-3200C16Q2-128GTZ,G.SKILL,"45,824",5
G.SKILL Trident Z Royal Series 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model F4-2666C18D-64GTRG,G.SKILL,"23,363",No rating
HyperX Predator 8GB (1 x 8GB) DDR4 2400MHz DRAM (Desktop Memory) CL12 1.35V Black DIMM (288-pin) HX424C12PB3/8 (Intel XMP),HyperX,"3,687",5
G.SKILL Trident Z Royal Series 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model F4-2666C18Q-128GTRS,G.SKILL,"45,596",No rating
G.SKILL Trident Z Royal Series 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model F4-2666C18Q-128GTRG,G.SKILL,"47,589",No rating
G.SKILL TridentZ Series 64GB (8 x 8GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Intel X99 Platform Desktop Memory Model F4-3000C14Q2-64GTZ,G.SKILL,"33,235",5
G.SKILL Sniper X Series 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Intel X299 / X99 / Z370 / Z270 / Z170 Platform Desktop Memory Model F4-3000C16Q-32GSXFB,G.SKILL,"11,323",No rating
G.SKILL Sniper X Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Intel X299 / Z370 / Z270 / Z170 Platform Desktop Memory Model F4-3000C16D-16GSXKB,G.SKILL,"5,581",No rating
G.SKILL TridentZ Series 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel X99 Platform Memory (Desktop Memory) Model F4-3200C14Q2-128GTZ,G.SKILL,"93,245",5
G.SKILL Ripjaws X Series 8GB 240-Pin DDR3 SDRAM DDR3L 1600 (PC3L 12800) Intel 100/9/8/7/6 Series Desktop Memory Model F3-1600C9S-8GXLL,G.SKILL,"2,885",5
G.SKILL Sniper X Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel X299 / X99 / Z370 / Z270 / Z170 Desktop Memory Model F4-3200C16Q-64GSXFB,G.SKILL,"21,571",No rating
Team Elite Plus 4GB 288-Pin DDR4 SDRAM DDR4 2133 (PC4 17000) Desktop Memory Model TPRD44G2133HC1501,Team Group,"3,337",4
G.SKILL Sniper X Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Intel X299 / X99 / Z370 / Z270 / Z170 Platform Desktop Memory Model F4-3000C16Q-64GSXFB,G.SKILL,"21,074",No rating
G.SKILL Sniper X Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Intel X299 / X99 / Z370 / Z270 / Z170 Platform Desktop Memory Model F4-3000C16Q-64GSXKB,G.SKILL,"21,043",No rating
GeIL 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model GALTS416GB3200C16ADC,GeIL,"6,460",No rating
Patriot Viper Elite 16GB 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model PVE416G266C6GY,Patriot Memory,"5,129",No rating
Kingston HyperX Predator 64GB DDR4 SDRAM Memory Module,HyperX,"45,042",No rating
CORSAIR Vengeance RGB Pro 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model CMW128GX4M8C3200C16,Corsair,"49,779",No rating
G.SKILL Trident Z Royal Series 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C16Q-32GTRGC,G.SKILL,"21,300",No rating
G.SKILL Ripjaws X Series 8GB (2 x 4GB) 240-Pin DDR3 SDRAM DDR3 1866 (PC3 14900) Desktop Memory Model F3-14900CL9D-8GBXL,G.SKILL,"4,154",5
G.SKILL Aegis 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Intel X299 / Z270 / Z170 / X99 Platform Desktop Memory Model F4-2400C17D-16GIS,G.SKILL,"5,021",4
G.SKILL TridentZ Series 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel Z170 / Z270 / Z370 / X299 Desktop Memory Model F4-3600C17Q-32GTZ,G.SKILL,"17,347",4
G.SKILL TridentZ Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3733 (PC4 29800) Intel Z170 / Z270 / Z370 / X299 Desktop Memory Model F4-3733C17D-16GTZA,G.SKILL,"12,159",4
G.SKILL Ripjaws V Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model F4-3000C15Q-64GVR,G.SKILL,"23,607",4
G.SKILL TridentZ RGB Series 64GB (8 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C14Q2-64GTZR,G.SKILL,"56,197",4
Kingston 4GB 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Desktop Memory Model KVR24N17S6/4,Kingston Technology Corp.,"1,717",No rating
G.SKILL Ripjaws V Series 8GB (2 x 4GB) 288-Pin DDR4 SDRAM DDR4 2133 (PC4 17000) Desktop Memory Model F4-2133C15D-8GVR,G.SKILL,"3,172",5
Team T-Force Vulcan 4GB 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model TLGD44G2666HC15B01,Team Group,"1,597",No rating
Team T-Force DARK 16GB 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model TDGED416G2666HC15B01,Team Group,"4,787",No rating
CORSAIR Vengeance LPX 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) AMD X399 Compatible C14 Memory Kit - Black Model CMK32GX4M4A2400C14,Corsair,"12,665",4
G.SKILL Ripjaws V Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 2800 (PC4 22400) Desktop Memory Model F4-2800C14D-32GVK,G.SKILL,"11,783",4
G.SKILL Flare X Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 2933 (PC4 23400) Desktop Memory Model F4-2933C14D-32GFX,G.SKILL,"16,744",No rating
CORSAIR Vengeance RGB Pro 256GB (8 x 32GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model CMW256GX4M8D3000C16,Corsair,"96,541",No rating
DELL PERIPHERALS SNP531R8C/4G 4GB MEM A7398800,DELL,"4,511",No rating
Kingston KCP426NS6-4 4GB DDR4 2666 mHz RAM DIMM Memory Module,Kingston Technology Corp.,"1,846",No rating
G.SKILL TridentZ Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3733 (PC4 29800) Intel Z170 / Z270 / Z370 / X299 Desktop Memory Model F4-3733C17D-16GTZSW,G.SKILL,"11,539",No rating
G.SKILL TridentZ Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3733 (PC4 29800) Intel Z170 / Z270 / Z370 / X299 Desktop Memory Model F4-3733C17D-16GTZKW,G.SKILL,"12,067",No rating
G.SKILL TridentZ Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3866 (PC4 30900) Intel Z270 / Z370 Memory (Desktop Memory) Model F4-3866C18D-16GTZ,G.SKILL,"11,400",3
G.SKILL ECO 8GB (4 x 2GB) 240-Pin DDR3 SDRAM DDR3L 1600 (PC3L 12800) Desktop Memory Model F3-12800CL9Q-8GBECO,G.SKILL,"6,232",4
G.SKILL TridentZ Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 4400 (PC4 35200) Intel Z370 / X299 Desktop Memory Model F4-4400C19D-16GTZSW,G.SKILL,"17,713",1
PNY XLR8 DDR4 3200 MHz Desktop Memory MD32GK2D4320016XR,"PNY Technologies, Inc.","11,690",No rating
G.SKILL Trident Z Royal Series 16GB (2 x 8GB) 288-Pin RGB DDR4 SDRAM DDR4 4266 (PC4 34100) Desktop Memory Model F4-4266C19D-16GTRG,G.SKILL,"17,404",2
G.SKILL TridentZ Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 4133 (PC4 33000) Intel Z270 / Z370 / X299 Memory (Desktop Memory) Model F4-4133C19D-16GTZC,G.SKILL,"12,539",3
G.SKILL Trident Z Royal Series 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory - Collector Edition Model F4-3200C16Q-32GTRSU,G.SKILL,"22,358",No rating
G.SKILL Trident Z Royal Series 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory - Collector Edition Model F4-3600C17Q-32GTRSU,G.SKILL,"28,098",No rating
G.SKILL Trident Z Royal Series 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory - Collector Edition Model F4-3200C14Q-32GTRSU,G.SKILL,"33,008",No rating
G.SKILL TridentZ Series 64GB (8 x 8GB) 288-Pin DDR4 SDRAM DDR4 3400 (PC4 27200) Intel X99 Platform Memory (Desktop Memory) Model F4-3400C16Q2-64GTZ,G.SKILL,"33,438",3
G.SKILL Sniper Series 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3 2400 (PC3 19200) Desktop Memory Model F3-2400C11D-16GSR,G.SKILL,"6,420",4
CORSAIR Vengeance RGB Pro 16GB (2 x 8GB) 288-Pin DDR4 DRAM DDR4 3000 (PC4 24000) Desktop Memory Model CMW16GX4M2C3000C15,Corsair,"12,553",4
G.SKILL Ripjaws V Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model F4-2666C15D-16GVB,G.SKILL,"5,740",4
G.SKILL Sniper X Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Intel X299 / X99 / Z370 / Z270 / Z170 Platform Desktop Memory Model F4-2400C17Q-64GSXK,G.SKILL,"20,213",No rating
G.SKILL Sniper X Series 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel X299 / X99 / Z370 / Z270 / Z170 Desktop Memory Model F4-3200C16Q-32GSXKB,G.SKILL,"11,690",No rating
Visiontek 8GB 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800) Black Label Memory Model 900667,VisionTek,"5,054",4
CORSAIR Vengeance LPX 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 4133 (PC4 33000) Desktop Memory Model CMK16GX4M2K4133C19,Corsair,"17,725",No rating
CORSAIR Vengeance RGB Pro 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model CMW32GX4M4Z3200C16,Corsair,"14,050",3
CORSAIR Vengeance RGB Pro 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model CMW128GX4M8C3000C16,Corsair,"50,534",No rating
Lenovo 8GB DDR4 SDRAM Memory Module 4X70W30750,Lenovo,"10,592",No rating
CORSAIR Dominator Platinum RGB 64GB (8 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model CMT64GX4M8Z3600C16,Corsair,"61,404",No rating
CORSAIR Vengeance LPX 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model CMK128GX4M8X3200C16,Corsair,"49,780",No rating
HyperX FURY 16GB 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model HX432C16FB3/16,HyperX,"6,636",No rating
G.SKILL Trident Z Royal Series 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C18Q-32GTRG,G.SKILL,"19,412",No rating
G.SKILL Trident Z Royal Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C18Q-64GTRG,G.SKILL,"30,409",No rating
CORSAIR Vengeance 24GB (6 x 4GB) 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800) Desktop Memory Model CMZ24GX3M6A1600C9,Corsair,"9,820",4
HP 1GB 90 Pin DDR3 DIMM 2NR03A,HP,"16,593",No rating
Visiontek Performance 2GB DDR3 SDRAM Memory Module,VisionTek,"1,769",5
Crucial Ballistix Sport LT 8GB (1 x 8GB) 2666 MHz CL16 1.2v DDR4 Memory (BLS8G4D26BFSBK),Crucial,"3,394",No rating
G.SKILL Flare X Series 64GB (8 x 8GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) AMD X399 Desktop Memory Model F4-2400C15Q2-64GFX,G.SKILL,"21,886",No rating
G.SKILL TridentZ RGB Series 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3733 (PC4 29800) Intel Z370 / X299 Desktop Memory Model F4-3733C17Q-32GTZR,G.SKILL,"26,965",No rating
Crucial Ballistix 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model BL2K8G32C16U4B,Crucial,"6,917",5
G.SKILL TridentZ RGB Series 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Desktop Memory Model F4-2400C15Q2-128GTZR,G.SKILL,"47,586",No rating
TOTAL MICRO TECHNOLOGIES A6994446-TM TOTAL MICRO: THIS HIGH QUALITY 8GB 1600MHZ (PC3-12800) DDR3 240-PIN DIMM UNBUFFE,Brand Name Not Available,"3,168",No rating
G.SKILL TridentZ RGB Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3333 (PC4 26600) Desktop Memory Model F4-3333C16D-32GTZR,G.SKILL,"14,330",No rating
GeIL EVO SPEAR Phantom Gaming Edition (AMD) 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model GASF432GB3200C16ADC,GeIL,"10,575",No rating
PNY Performance 4GB DDR4 SDRAM Memory Module MN4GSD42666,"PNY Technologies, Inc.","2,187",No rating
8GB (1 x 8GB) PC3-12800 1600MHz DDR3 1.5v CL11 Memory,"PNY Technologies, Inc.","3,419",No rating
G.SKILL Ripjaws V Series 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3333 (PC4 26600) Desktop Memory Model F4-3333C16Q-32GVR,G.SKILL,"15,862",No rating
G.SKILL Ripjaws V Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3333 (PC4 26600) Desktop Memory Model F4-3333C16D-16GVR,G.SKILL,"8,739",No rating
G.SKILL Trident Z Royal Series 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C14Q2-128GTRS,G.SKILL,"106,392",No rating
G.SKILL Trident Z Royal Series 64GB (8 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C14Q2-64GTRS,G.SKILL,"63,071",No rating
G.SKILL Trident Z Royal Series 64GB (8 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C16Q2-64GTRS,G.SKILL,"56,944",No rating
G.SKILL Trident Z Royal Series 64GB (8 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C16Q2-64GTRG,G.SKILL,"57,708",No rating
G.SKILL Trident Z Royal Series 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C14Q2-128GTRG,G.SKILL,"107,107",No rating
G.SKILL TridentZ Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3333 (PC4 26600) Intel Z370 Platform Desktop Memory Model F4-3333C16D-16GTZ,G.SKILL,"8,913",No rating
G.SKILL Trident Z Royal Series 64GB (8 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C14Q2-64GTRG,G.SKILL,"63,826",No rating
